,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
29601,65,3,160654,2,9,2,7,2,1,1,0,0,20,1,1
29614,25,3,219897,4,14,1,4,1,1,2,0,0,35,11,1
29662,63,3,257876,11,15,2,4,2,1,1,0,0,40,1,1
29693,24,3,152140,2,9,2,1,3,1,2,0,0,40,1,1
29698,55,3,227203,7,12,4,6,1,1,2,0,0,5,1,1
29710,67,3,201657,1,13,3,4,1,1,2,0,0,60,1,1
29724,81,3,89391,11,15,2,4,2,1,1,0,0,24,1,2
29737,62,3,144116,13,6,2,7,2,1,1,0,0,40,1,1
29752,69,3,117525,7,12,3,4,5,1,2,0,0,1,1,1
29791,64,3,146272,6,10,2,6,2,1,1,3411,0,15,1,1
29798,32,3,119522,1,13,3,2,1,1,1,0,0,50,1,1
29807,19,3,28455,6,10,1,5,4,1,2,0,0,40,1,1
29814,55,3,193895,9,4,3,10,5,1,2,0,0,40,1,1
29819,52,3,244214,2,9,2,7,2,1,1,0,0,35,1,1
29835,26,3,182332,8,11,2,1,3,1,2,0,0,40,1,1
29842,35,3,374716,5,5,2,5,3,1,2,0,0,35,1,1
29881,71,3,181301,2,9,2,7,2,1,1,0,0,40,1,1
29902,64,2,267198,11,15,2,4,2,1,1,0,0,16,1,1
29956,68,3,108683,6,10,2,2,3,1,2,0,0,12,1,2
29967,19,3,351195,5,5,1,5,6,1,1,0,1719,35,26,1
30042,67,3,132626,6,10,2,2,2,1,1,0,0,6,1,1
30059,27,3,60726,2,9,1,7,4,2,1,0,0,40,1,1
30061,33,3,393376,3,7,1,1,1,1,2,0,0,40,1,1
30068,19,3,113915,2,9,1,5,4,2,1,0,0,10,1,1
30102,21,3,212888,3,7,2,10,3,1,2,0,0,56,1,1
30156,32,3,169186,2,9,2,6,2,1,1,0,0,5,1,1
30158,29,3,208406,2,9,1,7,1,1,1,0,0,35,1,1
30163,36,3,187203,8,11,3,7,4,1,1,0,0,50,1,1
30206,20,3,289116,6,10,1,1,4,1,2,0,0,5,1,1
30208,17,3,34019,13,6,1,5,4,1,1,0,0,20,1,1
30209,17,3,250541,3,7,1,5,4,2,1,0,0,8,1,1
30218,45,3,98265,2,9,3,1,1,1,2,0,0,40,1,1
30268,60,3,106282,5,5,7,5,1,1,2,0,0,40,1,1
30277,33,3,369386,6,10,2,1,3,1,2,5178,0,40,1,2
30295,60,3,141580,4,14,2,4,2,1,1,0,0,40,1,1
30313,26,3,264300,6,10,2,1,3,1,2,0,0,20,1,1
30334,20,3,162667,3,7,1,5,5,1,1,0,0,40,26,1
30384,20,3,203353,6,10,1,1,4,1,2,0,0,40,1,1
30397,61,3,72886,2,9,2,2,2,1,1,0,0,38,1,2
30402,17,3,48703,3,7,1,5,4,1,2,0,0,30,1,1
30412,41,3,213416,12,3,2,5,2,1,1,0,0,32,6,1
30444,17,3,371316,13,6,1,5,4,1,1,0,0,25,1,1
30450,39,3,86551,16,8,2,7,2,1,1,0,0,40,1,1
30456,29,3,191935,2,9,1,7,1,1,1,0,0,40,1,1
30468,38,3,365465,8,11,1,5,4,1,1,0,0,15,1,1
30513,17,3,187539,3,7,1,6,4,1,2,0,0,10,1,1
30558,61,3,229744,14,2,2,5,2,1,1,3942,0,20,6,1
30569,75,3,114204,6,10,2,6,2,1,1,0,0,13,1,1
30584,18,3,51574,2,9,1,6,4,3,2,0,1602,38,1,1
30615,29,3,65372,6,10,3,1,5,1,2,0,0,40,1,1
30623,72,3,402306,6,10,2,1,2,1,1,0,0,32,11,1
30624,35,3,98389,6,10,1,5,5,1,1,0,0,10,1,1
30628,65,3,115513,1,13,2,2,2,1,1,5556,0,48,1,2
30641,21,3,242736,7,12,1,1,4,1,2,0,0,40,1,1
30660,21,3,177287,6,10,1,1,4,1,2,0,0,40,1,1
30673,20,3,122244,2,9,1,5,1,1,2,0,0,28,1,1
30677,18,3,245274,6,10,1,5,4,1,1,0,0,16,1,1
30687,63,3,331527,13,6,2,7,2,1,1,0,0,40,1,1
30693,70,3,133536,2,9,2,6,2,1,1,0,0,28,1,1
30698,22,3,334593,6,10,1,1,1,1,1,0,0,40,1,1
30707,27,3,146651,2,9,2,5,4,1,2,0,0,15,1,1
30711,18,3,157131,2,9,1,5,4,1,2,0,0,12,1,1
30713,56,3,192325,6,10,3,1,1,1,2,0,0,20,1,1
30723,34,3,362787,2,9,1,5,5,2,2,0,0,35,1,1
30727,21,3,107801,6,10,1,4,4,1,2,0,0,3,1,1
30744,60,3,174073,2,9,2,7,2,1,1,0,0,40,1,1
30757,31,3,99483,2,9,1,7,4,4,1,0,0,40,1,1
30776,17,3,219277,3,7,1,6,4,1,2,0,0,20,1,1
30781,66,3,186061,6,10,7,1,5,2,2,0,4356,40,1,1
30784,57,3,137658,2,9,2,5,2,5,1,0,0,5,17,1
30822,21,3,105312,2,9,1,5,1,1,2,0,0,20,1,1
30827,57,3,50248,6,10,2,6,2,1,1,0,0,40,1,1
30830,33,3,314913,3,7,3,7,4,1,1,0,0,53,1,1
30897,18,3,267399,16,8,1,5,4,1,2,0,0,12,1,1
30930,28,3,198393,2,9,1,1,1,2,2,0,0,40,1,1
30947,69,3,121136,2,9,2,6,2,1,1,0,0,13,1,1
30977,44,3,248876,1,13,3,2,1,1,1,0,0,50,1,1
31018,21,3,403860,6,10,1,7,4,1,1,0,0,40,1,1
31032,22,3,219122,6,10,1,7,4,1,1,0,0,40,1,1
31036,22,3,199426,6,10,1,1,1,1,2,0,0,40,1,1
31043,72,3,117017,2,9,2,2,2,1,1,0,0,8,1,1
31061,22,3,243190,6,10,1,1,4,3,1,0,0,40,29,1
31062,59,3,160662,2,9,2,7,2,1,1,2407,0,60,1,1
31073,17,3,41643,3,7,1,5,4,1,2,0,0,15,1,1
31094,17,3,172145,13,6,1,5,4,2,2,0,0,40,1,1
31101,22,3,39803,6,10,1,3,4,1,1,0,0,40,1,1
31108,25,3,161235,8,11,1,9,4,1,1,0,0,90,1,1
31118,65,3,231604,2,9,2,7,2,1,1,0,0,45,12,1
31123,25,3,214925,13,6,1,3,4,2,1,0,0,40,1,1
31178,64,3,208862,2,9,2,2,2,1,1,0,0,50,1,2
31193,19,3,230874,6,10,1,1,4,1,2,0,0,40,1,1
31201,21,3,176356,6,10,1,1,4,1,2,0,0,10,12,1
31220,56,3,425497,7,12,2,8,2,1,1,0,0,20,1,1
31235,27,3,174163,6,10,2,1,3,1,2,0,0,40,1,2
31247,53,3,155233,16,8,2,10,3,1,2,0,0,40,15,1
31253,43,3,214541,2,9,2,7,2,1,1,0,0,35,1,1
31273,33,3,216908,13,6,1,7,6,1,1,0,0,40,1,1
31276,65,3,52728,6,10,2,2,2,1,1,0,0,40,1,1
31279,20,3,95989,6,10,1,1,4,1,2,0,0,40,1,1
31307,27,3,249463,8,11,2,8,2,1,1,0,0,20,1,1
31313,38,3,281768,9,4,3,15,5,2,2,0,0,30,1,1
31360,41,3,252127,6,10,7,5,5,2,2,0,0,20,1,1
31372,67,3,34122,12,3,2,9,2,1,1,0,0,40,1,1
31390,61,2,584259,4,14,2,6,2,1,1,0,0,2,1,2
31421,42,3,175935,2,9,5,7,5,1,1,0,0,40,1,1
31432,87,3,90338,2,9,7,2,1,1,1,0,0,2,1,1
31527,29,3,297054,2,9,3,7,1,1,1,0,0,40,1,1
31536,29,3,207032,2,9,4,10,5,2,2,0,0,42,23,1
31540,61,3,69285,2,9,2,7,2,1,1,0,0,37,1,1
31568,28,3,60726,2,9,1,7,4,2,1,0,0,40,1,1
31577,66,3,357750,3,7,7,5,1,2,2,0,0,40,1,1
31591,72,3,108796,11,15,2,4,2,1,1,0,0,40,1,2
31594,56,3,119254,13,6,3,5,1,1,2,0,0,40,1,1
31605,20,3,369678,16,8,1,3,1,5,1,0,1602,40,1,1
31621,66,3,68219,5,5,2,7,2,1,1,0,0,40,1,1
31633,26,3,370727,1,13,2,4,3,1,2,0,1977,40,1,2
31635,65,2,37170,9,4,2,9,2,1,1,0,0,20,1,1
31661,68,3,229016,2,9,2,1,3,1,2,0,0,25,1,1
31664,61,3,203849,6,10,3,1,1,1,2,0,0,40,1,1
31668,64,3,169917,9,4,7,5,1,1,2,0,0,4,1,1
31696,90,3,313986,2,9,2,2,2,1,1,0,0,40,1,2
31698,20,3,189203,7,12,1,5,1,1,1,0,0,20,1,1
31710,64,3,34100,6,10,7,2,1,1,1,0,0,4,1,1
31711,62,3,186611,2,9,1,7,1,1,1,0,0,40,1,1
31723,31,3,259120,6,10,2,1,3,1,2,0,0,10,1,1
31731,72,3,82635,3,7,2,5,2,1,1,0,0,40,1,1
31739,36,3,187167,2,9,5,5,1,1,2,0,0,30,1,1
31751,22,3,148955,6,10,1,1,4,3,2,0,0,15,7,1
31753,20,3,71788,6,10,1,6,4,1,2,0,0,18,1,1
31758,17,3,171461,13,6,1,6,4,1,2,0,0,20,1,1
31765,19,3,166018,6,10,1,1,4,1,2,0,0,40,1,1
31772,17,3,256173,13,6,1,5,4,1,2,0,0,15,1,1
31775,61,2,101602,10,16,2,4,2,1,1,0,0,25,1,2
31790,23,3,449101,2,9,2,6,4,1,2,0,0,30,1,1
31792,32,3,981628,2,9,3,10,5,2,1,0,0,40,1,1
31793,59,3,147989,2,9,7,1,1,1,2,0,0,35,1,1
31810,35,3,35854,6,10,1,1,4,1,2,0,0,40,1,1
31821,36,3,229533,2,9,2,7,2,1,1,0,0,40,1,1
31836,80,2,281768,7,12,2,2,2,1,1,0,0,4,1,1
31862,29,3,499935,8,11,1,1,5,1,2,0,0,40,1,1
31871,18,3,200525,3,7,1,6,4,1,2,0,0,25,1,1
31885,35,3,273558,6,10,1,5,1,2,1,0,0,30,1,1
31908,70,3,92593,6,10,7,1,1,1,2,0,0,25,1,1
31912,62,3,31577,2,9,2,9,2,1,1,0,0,18,1,1
31913,18,3,90230,2,9,1,5,4,1,1,0,0,20,1,1
31997,60,2,268954,6,10,2,2,2,1,1,0,0,12,1,2
31998,52,3,89951,16,8,2,1,3,2,2,0,0,40,1,2
32008,58,3,97969,14,2,4,9,5,4,1,0,0,40,1,1
32016,62,3,178764,2,9,2,7,2,1,1,0,0,40,1,2
32039,24,3,108495,2,9,1,7,4,1,1,0,0,40,1,1
32062,26,3,375313,6,10,1,1,4,3,1,0,0,40,14,1
32070,18,3,97474,2,9,1,6,4,1,2,0,0,20,1,1
32073,65,3,192825,9,4,2,9,2,1,1,0,0,25,1,1
32075,27,3,147638,4,14,1,4,1,5,2,0,0,40,30,1
32080,21,3,155697,5,5,1,10,4,1,1,0,0,42,1,1
32083,51,3,43909,2,9,3,1,5,2,2,0,0,40,1,1
32088,21,3,78374,2,9,1,5,6,3,2,0,0,24,1,1
32093,62,3,263374,8,11,2,7,2,1,1,0,0,40,11,1
32103,34,3,330301,9,4,5,5,5,2,2,0,0,40,1,1
32189,19,3,204868,2,9,2,6,3,1,2,0,0,36,1,1
32201,49,3,113913,2,9,2,6,3,1,2,0,0,60,1,1
32206,72,3,96867,12,3,7,5,1,1,2,0,0,40,1,1
32275,20,3,99891,6,10,1,5,4,1,2,0,0,30,1,1
32291,59,3,120617,6,10,1,1,1,2,2,0,0,40,1,1
32310,21,3,205939,6,10,1,7,4,1,1,0,0,40,1,1
32317,63,3,126540,6,10,3,1,1,1,2,0,0,5,1,1
32335,18,3,156608,3,7,1,6,4,1,2,0,0,25,1,1
32343,66,3,93318,2,9,7,1,5,1,2,0,0,40,1,1
32426,20,3,203992,2,9,1,3,4,1,1,0,0,40,1,1
32477,49,3,114648,16,8,3,7,6,2,1,0,0,40,1,1
32490,60,3,134152,5,5,3,5,1,2,1,0,0,35,1,1
32494,82,2,403910,2,9,1,2,1,1,1,0,0,3,1,1
32530,35,3,320084,1,13,2,2,3,1,2,0,0,55,1,2
32531,30,3,33811,1,13,1,4,1,3,2,0,0,99,1,1
32539,71,2,287372,10,16,2,4,2,1,1,0,0,10,1,2
32541,41,3,202822,2,9,5,5,1,2,2,0,0,32,1,1
32542,72,3,129912,2,9,2,5,2,1,1,0,0,25,1,1
