,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
451,45,7,197332,6,10,2,7,2,1,1,0,0,55,1,2
452,60,3,245062,2,9,2,7,2,1,1,0,0,40,1,2
454,44,2,234885,2,9,2,6,3,1,2,0,0,40,1,2
455,40,3,72887,8,11,2,10,2,3,1,0,0,40,1,2
456,30,3,180374,2,9,2,2,3,1,2,0,0,40,1,1
457,38,3,351299,6,10,2,8,2,2,1,0,0,50,1,1
458,23,3,54012,2,9,2,8,2,1,1,0,0,60,1,1
460,44,3,116632,7,12,1,9,4,1,1,0,0,40,1,1
461,54,5,288825,2,9,2,8,2,2,1,0,0,40,1,1
462,32,3,132601,1,13,2,4,2,1,1,0,0,50,1,1
463,50,3,193374,14,2,4,7,5,1,1,0,0,40,1,1
464,24,3,170070,1,13,1,11,1,1,2,0,0,20,1,1
465,37,3,126708,2,9,2,1,3,1,2,0,0,60,1,1
466,52,3,35598,2,9,3,8,5,1,1,0,0,40,1,1
467,38,3,33983,6,10,2,8,2,1,1,0,0,40,1,1
468,49,3,192776,4,14,2,2,2,1,1,0,1977,45,1,2
469,30,3,118551,1,13,2,11,3,1,2,0,0,16,1,2
470,60,3,201965,6,10,1,4,5,1,1,0,0,40,1,2
472,35,3,285020,2,9,1,7,1,1,1,0,0,40,1,1
473,30,3,303990,2,9,1,8,1,1,1,0,0,60,1,1
474,67,3,49401,8,11,3,5,1,1,2,0,0,24,1,1
475,46,3,279196,1,13,1,7,1,1,2,0,0,40,1,1
476,17,3,211870,5,5,1,5,1,1,1,0,0,6,1,1
477,22,3,281432,6,10,1,3,4,1,1,0,0,30,1,1
478,27,3,161155,13,6,1,5,1,1,1,0,0,40,1,1
479,23,3,197904,2,9,1,5,5,1,2,0,0,35,1,1
480,33,3,111746,7,12,2,7,2,1,1,0,0,45,24,1
481,43,2,170721,6,10,2,7,2,1,1,0,0,20,1,1
482,28,1,70100,1,13,1,4,1,1,1,0,0,20,1,1
483,41,3,193626,2,9,4,7,5,1,2,0,0,40,1,1
485,25,3,189775,6,10,4,1,4,2,2,0,0,20,1,1
487,59,5,286967,2,9,2,8,2,1,1,0,0,45,1,1
488,45,5,164427,1,13,3,4,5,1,2,0,0,40,1,1
489,38,3,91039,1,13,2,6,2,1,1,15024,0,60,1,2
490,40,3,347934,2,9,1,5,1,1,2,0,0,35,1,1
491,46,4,371373,2,9,3,1,1,1,1,0,0,40,1,1
492,35,3,32220,7,12,1,2,1,1,2,0,0,60,1,1
493,34,3,187251,2,9,3,4,5,1,2,0,0,25,1,1
494,33,3,178107,1,13,1,7,4,1,1,0,0,20,1,1
495,41,3,343121,2,9,3,1,5,1,2,0,0,36,1,1
496,20,3,262749,6,10,1,10,4,1,1,0,0,40,1,1
497,23,3,403107,12,3,1,5,4,1,1,0,0,40,26,1
498,26,3,64293,6,10,1,4,1,1,2,0,0,35,1,1
500,23,5,324960,2,9,1,9,1,1,1,0,0,40,16,1
501,62,5,114060,2,9,2,8,2,1,1,0,0,40,1,1
502,52,3,48925,6,10,2,1,2,1,1,0,0,40,1,1
503,58,3,180980,6,10,3,5,5,1,2,0,0,42,27,1
504,25,3,181054,1,13,1,6,1,1,2,0,0,40,1,1
505,24,3,388093,1,13,1,2,1,2,1,0,0,40,1,1
506,19,3,249609,6,10,1,13,4,1,1,0,0,8,1,1
507,43,3,112131,6,10,2,2,2,1,1,0,0,40,1,1
508,47,5,543162,2,9,5,1,5,2,2,0,0,40,1,1
509,39,3,91996,2,9,3,5,5,1,2,0,0,40,1,1
510,49,3,141944,8,11,4,3,5,1,1,0,1380,42,1,1
512,32,3,37070,8,11,1,7,1,1,1,0,0,45,1,1
513,34,3,337587,6,10,2,4,2,1,1,0,0,50,1,2
514,28,3,189346,2,9,3,7,1,1,1,0,0,45,1,1
516,25,3,267044,6,10,1,1,1,4,2,0,0,20,1,1
519,34,3,108116,1,13,2,4,2,1,1,0,0,50,1,2
520,38,7,99146,1,13,2,2,2,1,1,15024,0,80,1,2
521,50,3,196232,2,9,2,2,2,1,1,7688,0,50,1,2
522,24,5,248344,6,10,3,3,1,2,1,0,0,50,1,1
523,37,5,186035,6,10,2,11,2,1,1,0,0,45,1,2
524,44,3,177905,6,10,3,10,5,1,1,0,0,58,1,2
525,28,3,85812,6,10,2,6,3,1,2,0,0,40,1,1
526,42,3,221172,1,13,2,2,2,1,1,0,0,40,1,2
527,74,3,99183,6,10,3,1,1,1,2,0,0,9,1,1
528,38,2,190387,2,9,2,7,2,1,1,0,0,50,1,1
529,44,2,202692,4,14,2,4,2,1,1,0,0,40,1,1
530,44,3,109339,3,7,3,10,5,5,2,0,0,46,8,1
531,26,3,108658,2,9,1,10,1,1,1,0,0,40,1,1
532,36,3,197202,2,9,2,5,2,2,1,0,0,40,1,1
533,41,3,101739,7,12,2,2,3,1,2,0,0,50,1,2
534,67,3,231559,11,15,2,4,2,1,1,20051,0,48,1,2
535,39,5,207853,16,8,2,11,2,1,1,0,0,50,1,1
536,57,3,190942,14,2,7,15,1,2,2,0,0,30,1,1
537,29,3,102345,8,11,5,7,1,1,1,0,0,40,1,1
538,31,7,41493,1,13,1,9,1,1,2,0,0,45,1,1
540,44,3,210525,6,10,2,8,2,1,1,0,0,40,1,1
541,29,3,133937,10,16,1,4,4,1,1,0,0,40,1,1
542,30,3,237903,6,10,1,3,5,1,2,0,0,40,1,1
543,27,3,163862,2,9,1,8,1,1,1,0,0,40,1,1
544,27,3,201872,6,10,2,6,2,1,1,0,0,50,1,1
545,32,3,84179,2,9,1,3,1,1,2,0,0,45,1,1
546,58,3,51662,13,6,2,5,3,1,2,0,0,8,1,1
547,35,5,233327,6,10,2,13,2,1,1,0,0,40,1,1
548,21,3,259510,2,9,1,3,4,1,1,0,0,36,1,1
549,28,3,184831,6,10,1,7,5,1,1,0,0,40,1,1
550,46,2,245724,6,10,3,2,1,1,1,0,0,50,1,1
551,36,2,27053,2,9,5,5,5,1,2,0,0,40,1,1
552,72,3,205343,3,7,7,1,5,1,2,0,0,40,1,1
553,35,3,229328,2,9,2,10,3,2,2,0,0,40,1,1
554,33,4,319560,8,11,3,7,5,2,2,0,0,40,1,2
555,69,3,136218,3,7,1,10,1,1,2,0,0,40,1,1
556,35,3,54576,2,9,2,10,2,1,1,0,0,40,1,1
558,34,3,148291,2,9,2,11,3,1,2,0,0,32,1,1
559,30,3,152453,3,7,2,5,2,1,1,0,0,40,6,1
560,28,3,114053,1,13,1,8,1,1,1,0,0,55,1,1
561,54,3,212960,1,13,2,6,2,1,1,0,0,35,1,2
562,47,3,264052,6,10,2,4,2,1,1,0,0,50,1,2
563,24,3,82804,2,9,1,3,5,2,2,0,0,40,1,1
564,52,2,334273,1,13,2,4,2,1,1,0,0,60,1,2
565,20,3,27337,2,9,1,3,4,4,1,0,0,48,1,1
566,43,7,188436,4,14,2,2,2,1,1,5013,0,45,1,1
567,45,3,433665,9,4,5,5,5,1,2,0,0,40,6,1
568,29,2,110663,2,9,5,7,1,1,1,0,0,35,1,1
569,47,3,87490,4,14,3,2,5,1,1,0,0,42,1,1
570,24,3,354351,2,9,1,7,4,1,1,0,0,40,1,1
571,51,3,95469,2,9,2,4,2,1,1,0,0,40,1,1
572,17,3,242718,3,7,1,6,4,1,1,0,0,12,1,1
573,37,3,22463,8,11,2,7,2,1,1,0,1977,40,1,2
574,27,3,158156,10,16,1,4,1,1,2,0,0,70,1,1
575,29,3,350162,1,13,2,2,3,1,1,0,0,40,1,2
577,36,2,28738,7,12,3,6,5,1,2,0,0,35,1,1
578,58,5,283635,1,13,1,4,1,1,2,0,0,40,1,1
579,26,2,86646,6,10,2,7,2,1,1,0,0,45,1,1
581,57,3,69884,2,9,2,6,2,1,1,0,0,40,1,2
582,59,3,199713,2,9,2,7,2,1,1,0,0,40,1,1
583,27,3,181659,2,9,2,10,2,1,1,0,0,40,1,1
584,31,2,340939,1,13,1,11,1,1,1,0,0,40,1,1
585,21,3,197747,6,10,1,6,4,1,2,0,0,24,1,1
586,29,3,34292,6,10,1,1,1,1,1,0,0,60,1,1
587,18,3,156764,3,7,1,5,4,1,1,0,0,40,1,1
588,52,3,25826,13,6,2,7,2,1,1,0,1887,47,1,2
589,57,7,103948,1,13,3,4,1,1,1,0,0,80,1,1
592,60,3,39352,9,4,1,8,1,1,1,0,0,48,1,2
593,31,3,168387,1,13,2,4,2,1,1,7688,0,40,11,2
594,23,3,117789,1,13,1,1,4,1,2,0,0,40,1,1
595,27,3,267147,2,9,1,6,4,1,1,0,0,40,1,1
597,42,2,214242,11,15,2,4,2,1,1,0,1902,50,1,2
598,25,3,200408,6,10,1,11,1,1,1,2174,0,40,1,1
599,49,3,136455,1,13,1,4,1,1,2,0,0,45,1,1
600,32,3,239824,1,13,1,11,1,1,1,0,0,40,1,1
601,19,3,217039,6,10,1,1,4,1,1,0,0,28,1,1
602,60,3,51290,9,4,3,5,1,1,2,0,0,40,1,1
603,42,5,175674,5,5,2,5,2,1,1,0,0,40,1,1
604,35,2,194404,7,12,1,9,1,1,1,0,0,40,1,1
605,48,3,45612,2,9,1,1,5,2,2,0,0,37,1,1
606,51,3,410114,4,14,2,7,2,1,1,0,0,40,1,2
607,29,3,182521,2,9,1,7,1,4,1,0,0,40,1,1
608,36,5,339772,2,9,5,2,1,2,1,0,0,40,1,1
609,17,3,169658,13,6,1,5,4,1,2,0,0,21,1,1
610,52,3,200853,4,14,3,4,1,1,2,6849,0,60,1,1
611,24,3,247564,2,9,1,7,1,1,1,0,0,40,1,1
612,24,3,249909,2,9,2,3,2,1,1,0,0,50,1,1
613,26,5,208122,1,13,1,4,4,1,1,1055,0,40,1,1
614,27,3,109881,1,13,1,5,4,1,2,0,0,20,1,1
615,39,3,207824,2,9,1,3,4,1,1,0,0,60,1,1
616,30,3,369027,2,9,2,8,2,2,1,0,0,45,1,1
617,50,2,114117,2,9,2,2,2,1,1,0,0,32,1,1
618,52,7,51048,1,13,2,6,2,1,1,0,0,55,1,1
619,46,3,102388,11,15,2,4,2,1,1,15024,0,45,1,2
620,23,3,190483,1,13,1,6,4,1,2,0,0,20,1,1
621,45,3,462440,3,7,7,5,1,2,2,0,0,20,1,1
622,65,3,109351,5,5,7,15,5,2,2,0,0,24,1,1
623,29,3,34383,8,11,2,8,2,1,1,0,0,55,1,1
624,47,3,241832,5,5,4,3,5,1,1,0,0,40,26,1
625,30,3,124187,2,9,1,9,4,2,1,0,0,60,1,1
626,34,3,153614,2,9,2,6,2,1,1,0,0,45,1,2
627,38,2,267556,2,9,2,6,2,1,1,0,0,64,1,1
628,33,3,205469,6,10,2,2,2,1,1,0,0,40,1,2
629,49,3,268090,1,13,2,6,2,1,1,0,0,26,1,2
630,47,2,165039,6,10,1,5,5,2,2,0,0,40,1,1
631,49,5,120451,13,6,5,5,5,2,2,0,0,40,1,1
632,43,3,154374,6,10,2,7,2,1,1,15024,0,60,1,2
633,30,3,103649,1,13,2,1,3,2,2,0,0,40,1,2
634,58,2,35723,2,9,2,7,2,1,1,0,0,60,1,1
635,19,3,262601,2,9,1,5,4,1,2,0,0,14,1,1
636,21,3,226181,1,13,1,3,1,1,1,0,0,40,1,1
637,33,3,175697,1,13,2,2,2,1,1,15024,0,60,1,2
638,47,7,248145,12,3,2,8,2,1,1,0,0,50,2,1
639,52,2,289436,10,16,2,4,2,1,1,0,0,60,1,2
640,26,3,75654,2,9,3,7,1,1,1,0,0,55,1,1
641,60,3,199378,2,9,2,7,2,1,1,0,0,40,1,1
642,21,3,160968,6,10,1,3,4,1,1,0,0,40,1,1
643,36,3,188563,6,10,2,6,2,1,1,5178,0,50,1,2
644,31,3,55849,6,10,2,7,2,1,1,0,0,45,1,1
645,50,7,195322,10,16,5,4,1,1,1,0,0,40,1,2
646,31,5,402089,2,9,3,1,5,1,2,0,0,40,1,1
647,71,3,78277,2,9,2,7,2,1,1,0,0,15,1,1
649,30,1,169496,1,13,2,11,2,1,1,0,0,40,1,2
650,20,3,130959,6,10,1,5,4,1,1,0,0,20,1,1
651,24,3,556660,2,9,1,2,6,1,1,4101,0,50,1,1
652,35,3,292472,10,16,2,4,2,3,1,0,0,40,22,2
653,38,1,143774,6,10,5,2,1,1,2,0,0,45,1,1
654,27,3,288341,2,9,1,10,4,1,2,0,0,32,1,1
655,29,1,71592,6,10,1,1,5,3,2,0,0,40,14,1
657,34,3,106742,2,9,2,7,2,1,1,0,0,45,1,1
658,44,3,219288,9,4,2,7,2,1,1,0,0,35,1,1
659,43,3,174524,2,9,2,10,2,1,1,0,0,40,1,2
660,44,2,335183,16,8,2,3,2,2,1,0,0,40,1,2
661,35,3,261293,4,14,1,6,1,1,1,0,0,60,1,1
662,27,3,111900,6,10,1,4,1,1,1,0,0,40,1,1
663,43,5,194360,4,14,1,4,1,1,1,0,0,38,1,1
664,20,3,81145,6,10,1,6,1,1,2,0,0,25,1,1
665,42,3,341204,7,12,3,4,5,1,2,8614,0,40,1,2
666,27,1,249362,6,10,2,8,2,1,1,3411,0,40,1,1
667,42,3,247019,2,9,2,7,2,2,1,0,0,40,1,2
669,24,3,172146,5,5,1,10,1,1,1,0,1721,40,1,1
670,48,4,110457,6,10,3,2,1,1,1,0,0,40,1,1
672,17,2,368700,3,7,1,9,4,1,1,0,0,10,1,1
673,33,3,182556,1,13,2,2,2,1,1,0,0,40,1,2
674,50,7,219420,2,9,2,6,2,1,1,0,0,50,1,2
675,22,3,240817,2,9,1,6,4,1,2,2597,0,40,1,1
676,17,3,102726,16,8,1,5,4,1,1,0,0,16,1,1
677,32,3,226267,6,10,2,1,2,1,1,0,0,40,6,1
678,31,3,125457,2,9,1,7,1,1,1,0,0,45,1,1
679,58,2,204021,2,9,7,2,1,1,1,0,0,50,1,1
680,29,5,92262,2,9,1,13,4,1,1,0,0,48,1,1
681,37,3,161141,8,11,2,7,2,1,1,0,0,40,24,2
682,34,2,190290,2,9,2,7,2,1,1,0,0,40,1,2
683,23,5,430828,6,10,5,2,5,2,1,0,0,40,1,1
684,18,1,59342,3,7,1,1,4,1,2,0,0,5,1,1
685,34,3,136721,2,9,3,2,1,1,2,0,0,40,1,1
687,45,5,86644,1,13,2,4,3,1,2,0,0,55,1,1
688,41,3,195124,4,14,1,2,1,1,1,0,0,35,25,1
689,26,3,167350,2,9,1,5,6,1,1,0,0,30,1,1
690,54,5,113000,6,10,2,9,2,1,1,0,0,40,1,1
691,24,3,140027,6,10,1,10,4,2,2,0,0,45,1,1
692,42,3,262425,6,10,2,4,2,1,1,0,0,50,1,1
693,20,3,316702,6,10,1,4,4,1,1,0,0,20,1,1
694,23,1,335453,1,13,1,11,1,1,2,0,0,20,1,1
696,35,3,203628,4,14,1,4,1,1,1,0,0,60,1,2
697,31,3,118710,4,14,2,11,2,1,1,0,1902,40,1,2
698,30,3,189620,1,13,1,4,4,1,2,0,0,40,16,1
699,19,3,475028,2,9,1,6,4,1,2,0,0,20,1,1
700,36,5,110866,1,13,1,4,1,1,1,0,0,50,1,1
701,31,3,243605,1,13,7,6,5,1,2,0,1380,40,2,1
702,21,3,163870,6,10,1,3,4,1,1,0,0,30,1,1
703,31,2,80145,6,10,2,7,2,1,1,0,0,40,1,1
704,46,3,295566,10,16,3,4,5,1,2,25236,0,65,1,2
705,44,3,63042,1,13,3,2,4,1,2,0,0,50,1,2
706,40,3,229148,16,8,2,5,2,2,1,0,0,40,3,1
707,45,3,242552,6,10,1,6,1,2,1,0,0,40,1,1
708,60,3,177665,2,9,2,7,2,1,1,0,0,35,1,1
709,18,3,208103,3,7,1,5,6,1,1,0,0,25,1,1
710,28,3,296450,1,13,2,4,2,1,1,0,0,40,1,1
711,36,3,70282,6,10,3,1,5,2,2,0,0,40,1,1
713,40,3,144995,8,11,2,11,2,1,1,4386,0,40,1,1
714,36,5,382635,1,13,3,1,5,1,2,0,0,35,9,1
715,31,3,295697,2,9,5,5,5,2,2,0,0,40,1,1
716,33,3,194141,2,9,2,10,2,1,1,0,0,40,1,1
717,19,1,378418,2,9,1,11,4,1,2,0,0,40,1,1
718,22,3,214399,6,10,1,6,4,1,2,0,0,15,1,1
719,34,3,217460,1,13,2,2,2,1,1,0,0,45,1,2
720,33,3,182556,2,9,1,5,1,1,1,0,0,40,1,1
721,41,3,125831,2,9,2,7,2,1,1,0,2051,60,1,1
722,29,3,271328,1,13,1,4,1,1,1,4650,0,40,1,1
723,50,5,50459,2,9,2,2,2,1,1,0,0,42,1,2
724,42,3,162140,1,13,2,2,2,1,1,7298,0,45,1,2
726,44,3,111502,2,9,2,6,3,1,2,0,0,40,1,1
727,20,3,299047,6,10,1,5,1,1,2,0,0,20,1,1
728,31,3,223212,2,9,2,5,2,1,1,0,0,40,6,1
730,23,3,352139,6,10,1,5,1,1,2,0,0,24,1,1
731,55,3,173093,6,10,3,1,1,3,2,0,0,40,1,1
732,26,3,181655,8,11,2,1,2,1,1,0,2377,45,1,1
733,25,3,332702,8,11,1,5,4,1,2,0,0,15,1,1
735,35,3,234901,6,10,2,7,2,1,1,2407,0,40,1,1
736,36,3,131414,6,10,1,6,1,2,2,0,0,36,1,1
737,43,1,260960,1,13,2,4,2,1,1,0,0,50,1,1
738,56,3,156052,2,9,7,5,5,2,2,594,0,20,1,1
739,42,3,279914,1,13,2,11,2,1,1,0,0,40,1,2
740,19,3,192453,6,10,1,5,6,1,2,0,0,25,1,1
741,55,2,200939,2,9,2,8,2,1,1,0,0,72,1,1
742,42,3,151408,4,14,1,2,1,1,2,14084,0,50,1,2
743,26,3,112847,8,11,1,11,4,1,1,0,0,40,1,1
744,17,3,316929,16,8,1,3,4,1,1,0,0,20,1,1
745,42,5,126319,1,13,2,4,3,1,2,0,0,40,1,2
746,55,3,197422,2,9,2,8,2,1,1,7688,0,40,1,2
747,32,3,267736,6,10,1,1,4,2,2,0,0,40,1,1
748,29,3,267034,3,7,1,7,4,2,1,0,0,40,23,1
749,46,1,193047,1,13,2,4,2,1,1,0,0,37,1,1
750,29,1,356089,1,13,2,2,2,1,1,7688,0,40,1,2
751,22,3,223515,1,13,1,4,5,1,1,0,0,20,1,1
752,58,2,87510,13,6,2,7,2,1,1,0,0,40,1,1
753,23,3,145111,2,9,1,8,5,1,1,0,0,50,1,1
754,39,3,48093,2,9,1,3,1,1,1,0,0,40,1,1
755,27,3,31757,8,11,1,7,4,1,1,0,0,38,1,1
756,54,3,285854,2,9,2,8,2,1,1,0,0,40,1,2
757,33,5,120064,1,13,1,4,1,1,2,0,0,45,1,1
758,46,4,167381,2,9,2,1,3,1,2,0,0,40,1,2
759,37,3,103408,2,9,1,9,1,2,1,0,0,40,1,1
760,36,3,101460,2,9,1,5,1,1,2,0,0,18,1,1
761,59,5,420537,2,9,2,1,3,1,2,0,0,38,1,2
762,34,5,119411,2,9,3,13,5,1,1,0,0,40,24,1
763,53,7,128272,10,16,2,2,2,1,1,0,0,70,1,2
764,51,3,386773,1,13,1,6,1,1,1,0,0,55,1,2
765,32,3,283268,13,6,5,5,5,1,2,0,0,42,1,1
766,31,1,301526,6,10,4,5,6,1,1,0,0,40,1,1
767,22,3,151790,6,10,2,6,3,1,2,0,0,30,12,1
768,47,2,106252,1,13,3,6,1,1,2,0,0,50,1,1
769,32,3,188557,2,9,1,10,1,1,1,0,0,40,1,1
770,26,3,171114,6,10,1,9,1,1,2,0,0,38,1,1
771,37,3,327323,12,3,5,9,1,1,1,0,0,32,28,1
772,31,3,244147,2,9,3,7,5,1,1,0,0,55,1,1
773,37,3,280282,8,11,2,11,3,1,2,0,0,24,1,2
774,55,3,116442,2,9,1,6,1,1,1,0,0,38,1,1
775,23,5,282579,8,11,3,11,1,1,1,0,0,56,1,1
776,36,3,51838,6,10,3,1,5,1,2,0,0,40,1,1
778,43,3,226902,1,13,2,6,2,1,1,0,0,50,1,2
779,54,3,279129,6,10,1,11,1,1,1,0,0,40,1,1
781,28,3,196690,8,11,1,10,1,1,2,0,1669,42,1,1
782,40,3,130760,8,11,2,2,2,1,1,0,0,50,1,2
783,41,2,49572,6,10,2,2,2,1,1,0,0,60,1,1
784,40,3,237601,1,13,1,6,1,5,2,0,0,55,1,2
785,42,3,169628,6,10,3,1,1,2,2,0,0,38,1,1
786,61,2,36671,2,9,2,9,2,1,1,0,2352,50,1,1
787,18,3,231193,16,8,1,10,4,1,1,0,0,30,1,1
790,48,3,102102,8,11,2,11,2,1,1,0,0,50,1,2
791,41,7,32185,1,13,2,11,2,1,1,0,0,40,1,1
793,23,3,211046,2,9,1,6,1,1,2,2463,0,40,1,1
794,60,3,31577,2,9,2,8,2,1,1,0,0,60,1,2
795,22,3,162343,6,10,1,5,6,2,1,0,0,20,1,1
796,61,3,128831,2,9,2,10,2,1,1,0,0,40,1,1
797,25,3,316688,2,9,1,10,1,2,1,0,0,40,1,1
798,46,3,90758,4,14,1,11,1,1,1,0,0,35,1,2
799,43,3,274363,1,13,2,2,2,1,1,0,1902,40,10,2
800,43,3,154538,7,12,3,7,1,1,1,0,0,40,1,1
801,24,3,106085,2,9,1,5,4,2,1,0,1721,30,1,1
802,68,2,315859,3,7,1,9,5,1,1,0,0,20,1,1
803,31,3,51471,2,9,3,1,5,1,2,0,0,38,1,1
804,17,3,193830,3,7,1,6,4,1,2,0,0,20,1,1
805,32,3,231043,2,9,2,7,2,1,1,5178,0,48,1,2
807,33,3,169879,1,13,2,4,2,1,1,3103,0,47,1,2
808,64,3,270333,1,13,2,4,2,1,1,0,0,40,1,2
809,20,3,138768,2,9,1,8,4,1,1,0,0,30,1,1
810,30,3,191571,2,9,5,5,4,1,2,0,0,36,1,1
812,43,3,94113,6,10,3,2,1,1,1,0,0,45,1,1
813,22,3,137510,6,10,1,1,4,1,1,0,0,40,1,1
814,17,3,32607,13,6,1,9,4,1,1,0,0,20,1,1
815,47,2,93208,2,9,2,5,3,1,2,0,0,75,15,1
816,41,3,254440,8,11,1,4,1,1,2,0,0,60,1,1
817,56,3,186556,6,10,2,7,2,1,1,0,0,50,1,2
818,64,3,169871,2,9,2,8,2,1,1,0,0,45,1,1
819,47,3,191277,2,9,2,8,2,1,1,0,0,50,1,2
820,48,3,167159,8,11,1,1,5,1,1,0,0,40,1,1
821,31,3,171871,4,14,1,4,1,1,2,0,0,46,1,1
822,29,3,154411,8,11,1,11,4,1,1,0,0,40,1,1
823,30,3,129227,2,9,7,1,1,1,2,0,0,40,1,1
824,32,3,110331,2,9,2,2,2,1,1,0,1672,60,1,1
825,57,3,34269,2,9,7,8,5,1,1,0,653,42,1,2
826,62,3,174355,2,9,7,5,1,1,2,0,0,40,1,1
827,39,3,680390,2,9,5,10,5,1,2,0,0,24,1,1
828,43,3,233130,6,10,1,1,1,1,1,0,0,25,1,1
829,24,7,165474,1,13,1,6,4,1,1,0,0,40,1,1
831,53,3,194259,6,10,2,1,3,1,2,4386,0,40,1,2
832,26,3,280093,6,10,1,3,4,1,1,0,0,40,1,1
833,73,2,177387,2,9,2,2,2,1,1,0,0,40,1,1
835,55,3,105304,2,9,2,10,2,1,1,0,0,40,1,1
836,25,3,499233,2,9,3,1,1,1,1,0,0,40,1,1
837,41,3,180572,1,13,3,4,1,1,2,0,0,50,1,2
838,24,3,321435,1,13,1,2,1,1,1,0,0,50,1,1
839,63,3,86108,2,9,7,9,1,1,1,0,0,6,1,1
840,17,3,198124,3,7,1,6,4,1,1,0,0,20,1,1
841,35,3,135162,6,10,2,7,2,1,1,0,0,50,1,1
842,51,3,146813,6,10,2,4,2,1,1,0,0,40,1,2
843,62,5,291175,1,13,7,4,1,1,2,0,0,48,1,1
844,55,3,387569,2,9,2,7,2,1,1,4386,0,40,1,2
845,43,3,102895,6,10,3,4,1,1,1,0,0,40,1,1
846,40,5,33274,2,9,3,5,1,1,2,0,0,50,1,1
847,37,3,86551,1,13,2,2,2,1,1,0,0,45,1,2
848,39,3,138192,1,13,2,7,2,1,1,0,0,40,1,1
849,31,3,118966,2,9,1,7,4,1,1,0,0,18,1,1
850,61,3,99784,4,14,7,4,1,1,2,0,0,40,1,2
851,26,3,90980,8,11,3,1,1,1,2,0,0,55,1,1
852,46,2,177407,2,9,2,6,2,1,1,0,0,50,1,1
853,26,3,96467,1,13,1,4,1,1,2,0,0,40,1,1
854,48,1,327886,10,16,3,4,4,1,1,0,0,50,1,2
855,34,3,111567,2,9,1,8,4,1,1,0,0,40,1,1
856,34,5,166545,2,9,1,1,4,1,2,0,0,40,1,1
857,59,3,142182,2,9,2,5,2,1,1,0,0,40,1,2
858,34,3,188798,1,13,1,4,4,1,2,0,0,40,1,1
859,49,3,38563,1,13,1,2,1,1,2,0,0,56,1,2
860,18,3,216284,3,7,1,1,4,1,2,0,0,20,1,1
861,43,3,191547,2,9,2,9,2,1,1,0,0,40,6,1
862,48,3,285335,3,7,2,2,2,1,1,0,0,50,1,1
863,28,7,142712,6,10,2,2,2,1,1,0,0,70,1,1
864,33,3,80945,2,9,2,10,2,1,1,0,0,40,1,1
865,24,3,309055,6,10,1,6,1,1,2,0,0,15,1,1
866,21,3,62339,13,6,1,3,1,1,1,0,0,40,1,1
867,17,3,368700,3,7,1,6,4,1,1,0,0,28,1,1
868,39,3,176186,6,10,2,9,2,1,1,0,0,50,1,2
869,29,2,266855,1,13,5,4,4,1,1,0,0,40,1,1
870,44,3,48087,1,13,2,2,2,1,1,0,0,40,1,2
871,24,3,121313,6,10,1,8,4,1,1,0,0,50,1,1
872,71,2,143437,4,14,2,6,2,1,1,10605,0,40,1,2
873,51,2,160724,1,13,2,6,2,3,1,0,2415,40,29,2
874,55,3,282753,12,3,3,5,5,2,1,0,0,25,1,1
875,41,3,194636,1,13,2,2,2,1,1,0,0,60,1,2
876,23,3,153044,2,9,1,3,5,2,2,0,0,7,1,1
877,38,3,411797,8,11,3,1,5,1,2,0,0,40,1,1
878,39,3,117683,2,9,2,8,2,1,1,0,0,40,1,2
879,19,3,376540,2,9,1,1,1,1,2,0,0,30,1,1
880,49,3,72393,5,5,3,10,1,1,2,0,0,40,1,1
881,32,3,270335,1,13,2,1,6,1,1,0,0,40,14,2
882,27,3,96226,2,9,2,7,2,1,1,0,0,70,1,1
883,38,3,95336,1,13,2,6,2,1,1,0,0,50,1,2
884,33,3,258498,6,10,2,7,3,1,2,0,0,60,1,1
886,23,3,205865,1,13,1,2,4,1,1,0,0,28,1,1
888,54,2,406468,2,9,2,6,2,2,1,0,0,40,1,1
889,29,3,177119,8,11,3,11,1,1,2,2174,0,45,1,1
891,35,2,372525,1,13,1,2,1,1,1,0,0,40,1,1
892,28,3,164170,8,11,2,1,3,3,2,0,0,40,4,1
893,37,3,183800,1,13,2,4,2,1,1,7688,0,50,1,2
894,42,2,177307,11,15,2,9,2,1,1,0,0,65,1,2
895,40,3,170108,4,14,2,4,2,1,1,0,0,40,1,1
896,47,3,341995,6,10,3,6,4,1,1,0,0,55,1,1
897,22,3,226508,1,13,1,2,4,1,2,0,0,50,1,1
898,30,3,87418,1,13,2,2,2,1,1,0,0,45,1,2
899,28,3,109165,2,9,2,11,2,1,1,0,0,40,1,1
900,63,5,28856,9,4,2,5,2,1,1,0,0,55,1,1
901,51,2,175897,5,5,2,7,2,1,1,0,0,20,1,1
902,22,3,99697,2,9,1,3,4,1,2,0,0,40,1,1
904,35,3,152375,2,9,1,6,1,1,1,0,0,45,1,1
905,46,3,171550,2,9,3,10,1,1,2,0,0,38,1,1
906,37,3,211154,6,10,3,10,1,1,1,0,0,52,1,1
907,24,3,202570,1,13,1,4,4,2,1,0,0,15,1,1
908,37,2,168496,2,9,3,3,4,1,1,0,0,10,1,1
909,53,3,68898,6,10,2,11,2,1,1,0,0,40,1,1
910,27,3,93235,2,9,1,6,1,1,1,0,0,30,1,1
